GRID_ID,P_Val,P_M,P_W,P_20_VAL,P_20_M,P_20_W,P_30_VAL,P_30_M,P_30_W,P_40_VAL,P_40_M,P_40_W,P_50_VAL,P_50_M,P_50_W,P_60_VAL,P_60_M,P_60_W,D_CSV,D_COFFEE,D_KFOOD,D_PHARM,D_SALON,SIDO_CD,SIDO_NM
다사438497,410,185,225,61,33,28,66,28,38,48,20,28,71,27,44,72,37,35,0,0,0,0,1,11,서울특별시
다사438498,307,144,163,29,14,15,46,25,21,40,18,22,53,27,26,59,24,35,1,1,4,0,5,11,서울특별시
다사438499,545,265,280,74,32,42,91,44,47,87,48,39,85,45,40,72,31,41,0,2,0,0,6,11,서울특별시
다사438500,307,140,167,33,19,14,62,30,32,42,20,22,42,16,26,54,20,34,1,0,4,0,2,11,서울특별시
다사438501,406,187,219,50,24,26,51,23,28,77,36,41,62,24,38,54,26,28,0,1,5,0,3,11,서울특별시
다사438502,378,189,189,103,32,71,112,59,53,51,30,21,34,23,11,40,25,15,1,4,4,0,1,11,서울특별시
다사438503,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사438504,341,86,255,191,41,150,132,37,95,6,0,0,0,0,0,0,0,0,0,3,3,0,1,11,서울특별시
다사439453,936,456,480,61,35,26,90,50,40,96,55,41,160,87,73,234,101,133,0,0,0,0,0,11,서울특별시
다사439454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439455,949,467,482,119,65,54,119,64,55,127,57,70,182,85,97,153,75,78,0,0,0,0,0,11,서울특별시
다사439456,465,224,241,49,25,24,40,15,25,91,45,46,79,41,38,63,25,38,0,0,0,0,1,11,서울특별시
다사439457,61,37,24,10,0,7,0,0,0,6,0,0,16,10,6,9,7,0,0,0,2,0,2,11,서울특별시
다사439458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439461,537,268,269,52,27,25,74,32,42,101,47,54,84,37,47,65,33,32,1,0,0,0,0,11,서울특별시
다사439462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439463,311,146,165,40,17,23,23,11,12,31,10,21,60,30,30,65,30,35,0,0,0,0,0,11,서울특별시
다사439464,184,102,82,23,15,8,14,10,0,19,6,13,42,22,20,31,15,16,0,0,0,0,0,11,서울특별시
다사439465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사439466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,11,서울특별시
다사439467,130,61,69,13,7,6,9,0,0,25,12,13,19,10,9,19,7,12,0,0,0,0,0,11,서울특별시
다사439468,571,285,286,81,46,35,43,22,21,77,34,43,121,61,60,75,39,36,0,0,0,0,0,11,서울특별시
다사439469,280,140,140,34,22,12,27,16,11,38,16,22,53,26,27,40,18,22,0,0,0,0,0,11,서울특별시
다사439470,283,133,150,36,21,15,20,0,15,39,13,26,49,25,24,48,23,25,0,0,0,0,0,11,서울특별시
다사439471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사439474,477,218,259,38,13,25,79,39,40,109,49,60,66,32,34,44,18,26,0,0,0,0,0,11,서울특별시
다사439475,356,165,191,34,23,11,51,21,30,81,37,44,46,20,26,30,12,18,0,0,0,0,0,11,서울특별시
다사439476,287,144,143,40,19,21,21,11,10,37,16,21,75,33,42,43,26,17,0,0,0,0,0,11,서울특별시
다사439477,283,152,131,42,27,15,17,10,7,37,16,21,57,30,27,50,24,26,0,0,0,0,0,11,서울특별시
다사439478,717,352,365,81,41,40,61,25,36,135,65,70,137,69,68,97,45,52,0,0,0,0,0,11,서울특별시
다사439479,325,150,175,48,25,23,19,0,15,61,24,37,72,37,35,40,21,19,0,1,0,0,0,11,서울특별시
다사439480,185,86,99,12,0,10,21,13,8,20,11,9,20,8,12,55,26,29,0,0,0,0,0,11,서울특별시
다사439481,514,251,263,71,42,29,88,49,39,77,33,44,94,44,50,61,21,40,0,0,0,0,0,11,서울특별시
다사439482,394,203,191,47,26,21,74,34,40,44,23,21,62,36,26,61,27,34,0,0,0,0,2,11,서울특별시
다사439483,266,135,131,36,21,15,51,30,21,31,18,13,53,27,26,40,15,25,0,1,1,0,3,11,서울특별시
다사439484,522,265,257,85,50,35,79,47,32,73,32,41,102,51,51,72,31,41,1,0,0,0,0,11,서울특별시
다사439485,476,205,271,70,38,32,72,27,45,81,36,45,82,37,45,62,21,41,0,0,0,0,2,11,서울특별시
다사439486,406,195,211,69,44,25,50,23,27,57,24,33,91,42,49,46,20,26,0,0,1,0,1,11,서울특별시
다사439487,310,160,150,43,28,15,43,25,18,49,19,30,62,29,33,39,19,20,0,0,0,0,0,11,서울특별시
다사439488,340,164,176,49,30,19,56,23,33,42,20,22,70,35,35,44,23,21,0,0,0,0,1,11,서울특별시
다사439489,586,277,309,83,50,33,85,38,47,68,26,42,130,58,72,86,41,45,0,0,0,0,1,11,서울특별시
다사439490,431,209,222,73,39,34,47,19,28,57,25,32,86,41,45,65,31,34,0,3,4,0,4,11,서울특별시
다사439491,467,234,233,64,33,31,70,36,34,66,33,33,80,39,41,54,27,27,0,1,2,0,0,11,서울특별시
다사439492,392,202,190,59,32,27,59,34,25,61,28,33,63,31,32,48,23,25,0,3,0,0,3,11,서울특별시
다사439493,390,188,202,57,31,26,43,24,19,53,26,27,83,37,46,66,34,32,1,0,0,0,0,11,서울특별시
다사439494,612,290,322,80,42,38,108,55,53,81,35,46,102,39,63,85,47,38,0,0,0,0,0,11,서울특별시
다사439495,529,255,274,74,45,29,109,56,53,82,42,40,75,34,41,76,27,49,0,0,0,0,0,11,서울특별시
다사439496,382,170,212,57,27,30,58,26,32,51,26,25,64,30,34,57,22,35,0,0,1,0,0,11,서울특별시
다사439497,469,229,240,54,30,24,94,43,51,84,39,45,79,41,38,48,21,27,0,0,0,0,0,11,서울특별시
다사439498,278,139,139,27,19,8,50,24,26,53,28,25,56,26,30,29,13,16,0,1,0,0,2,11,서울특별시
다사439499,353,162,191,41,18,23,88,42,46,45,26,19,48,24,24,59,22,37,0,0,0,0,2,11,서울특별시
다사439500,265,117,148,46,18,28,58,28,30,29,13,16,46,23,23,32,13,19,0,2,0,0,1,11,서울특별시
다사439501,181,86,95,16,9,7,53,25,28,32,17,15,23,11,12,24,9,15,1,1,2,0,1,11,서울특별시
다사439502,603,246,357,91,30,61,236,96,140,105,53,52,43,21,22,52,18,34,1,0,0,0,0,11,서울특별시
다사439503,275,132,143,45,16,29,138,67,71,41,22,19,15,7,8,13,8,0,2,1,0,0,0,11,서울특별시
다사440452,250,121,129,45,24,21,47,25,22,30,17,13,46,17,29,42,21,21,0,0,0,0,0,11,서울특별시
다사440453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440454,385,190,195,58,28,30,29,15,14,58,23,35,63,28,35,61,33,28,0,0,0,0,0,11,서울특별시
다사440455,689,341,348,95,50,45,72,34,38,83,36,47,149,66,83,131,70,61,0,0,0,0,0,11,서울특별시
다사440456,626,328,298,71,48,23,71,41,30,92,41,51,120,56,64,110,58,52,0,0,0,0,0,11,서울특별시
다사440457,322,154,168,44,17,27,28,17,11,62,31,31,50,21,29,32,17,15,2,1,2,0,6,11,서울특별시
다사440458,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440462,187,87,100,35,18,17,16,8,8,14,6,8,34,12,22,50,25,25,0,0,0,0,0,11,서울특별시
다사440463,241,116,125,27,18,9,23,8,15,27,13,14,35,17,18,64,28,36,0,0,0,0,0,11,서울특별시
다사440464,192,95,97,15,9,6,27,14,13,23,10,13,19,9,10,52,26,26,0,0,0,0,0,11,서울특별시
다사440465,195,92,103,26,12,14,24,11,13,22,10,12,24,11,13,42,16,26,0,0,0,0,0,11,서울특별시
다사440466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440470,464,231,233,49,33,16,52,24,28,96,46,50,80,41,39,51,23,28,0,0,0,0,0,11,서울특별시
다사440471,743,332,411,67,32,35,102,45,57,169,76,93,123,64,59,68,28,40,0,0,0,0,0,11,서울특별시
다사440472,249,124,125,26,14,12,38,18,20,55,31,24,35,14,21,28,16,12,0,0,0,0,0,11,서울특별시
다사440473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440474,19,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,서울특별시
다사440475,354,165,189,35,20,15,39,15,24,85,39,46,61,31,30,36,14,22,0,1,0,0,0,11,서울특별시
다사440476,197,99,98,22,14,8,23,9,14,34,18,16,35,17,18,29,13,16,0,0,0,0,0,11,서울특별시
다사440477,447,212,235,56,30,26,40,17,23,82,37,45,90,43,47,48,24,24,0,0,0,0,0,11,서울특별시
다사440478,306,141,165,37,17,20,47,22,25,52,26,26,55,24,31,39,19,20,0,0,0,0,0,11,서울특별시
다사440479,609,290,319,39,18,21,67,31,36,163,76,87,83,40,43,47,24,23,0,1,0,0,0,11,서울특별시
다사440480,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사440481,288,135,153,38,21,17,35,15,20,37,14,23,61,33,28,39,19,20,0,0,0,0,0,11,서울특별시
다사440482,341,161,180,57,24,33,20,9,11,62,28,34,85,42,43,27,16,11,0,0,0,0,0,11,서울특별시
다사440483,730,347,383,107,56,51,53,31,22,135,58,77,161,81,80,61,34,27,0,3,4,0,2,11,서울특별시
다사440484,373,189,184,58,33,25,49,26,23,42,18,24,75,38,37,61,36,25,0,2,0,0,0,11,서울특별시
다사440485,674,313,361,112,58,54,80,39,41,110,51,59,132,66,66,65,29,36,0,0,0,0,0,11,서울특별시
다사440486,396,208,188,72,43,29,39,24,15,58,26,32,86,35,51,46,28,18,0,2,0,0,0,11,서울특별시
다사440487,329,166,163,50,33,17,29,11,18,51,23,28,65,30,35,48,23,25,0,0,0,0,0,11,서울특별시
다사440488,323,169,154,31,22,9,30,18,12,50,29,21,52,23,29,62,29,33,0,0,1,0,0,11,서울특별시
다사440489,638,329,309,103,54,49,57,26,31,86,43,43,133,69,64,79,40,39,0,0,0,0,4,11,서울특별시
다사440490,391,198,193,66,36,30,47,27,20,63,28,35,88,44,44,37,21,16,1,0,4,0,0,11,서울특별시
다사440491,366,174,192,59,31,28,74,34,40,45,20,25,62,33,29,58,25,33,0,0,2,0,4,11,서울특별시
다사440492,422,199,223,51,22,29,58,32,26,60,29,31,72,32,40,70,34,36,0,0,0,0,0,11,서울특별시
다사440493,612,305,307,91,58,33,85,47,38,94,41,53,115,49,66,95,46,49,0,0,0,0,0,11,서울특별시
다사440494,632,302,330,108,53,55,78,38,40,86,41,45,139,59,80,99,49,50,1,0,0,0,0,11,서울특별시
다사440495,208,103,105,29,16,13,35,16,19,32,14,18,38,15,23,36,19,17,0,0,0,0,0,11,서울특별시
다사440496,666,318,348,84,46,38,73,38,35,81,33,48,121,58,63,127,63,64,0,0,0,0,0,11,서울특별시
다사440497,483,235,248,42,26,16,85,29,56,102,54,48,62,25,37,59,28,31,0,0,0,0,0,11,서울특별시
다사440498,566,279,287,62,29,33,106,55,51,81,39,42,74,32,42,109,52,57,0,0,0,0,0,11,서울특별시
다사440499,704,339,365,107,58,49,71,33,38,72,34,38,158,67,91,144,72,72,0,0,0,0,0,11,서울특별시
다사440500,381,197,184,44,20,24,64,35,29,38,18,20,69,42,27,70,40,30,0,2,4,0,3,11,서울특별시
다사440501,171,80,91,31,13,18,32,11,21,20,12,8,26,13,13,32,18,14,0,1,3,0,2,11,서울특별시
다사440502,148,52,96,34,9,25,37,12,25,26,7,19,22,10,12,16,8,8,1,3,1,0,1,11,서울특별시
다사440503,86,42,44,8,0,0,9,0,0,22,10,12,17,9,8,0,0,0,1,1,1,0,1,11,서울특별시
다사441452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441456,675,336,339,106,59,47,57,22,35,88,36,52,149,71,78,96,53,43,0,0,0,0,1,11,서울특별시
다사441457,653,306,347,48,25,23,60,26,34,177,85,92,88,47,41,50,22,28,0,0,1,0,0,11,서울특별시
다사441458,615,319,296,45,30,15,67,25,42,159,77,82,76,42,34,57,28,29,0,0,0,0,0,11,서울특별시
다사441459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441462,553,266,287,56,28,28,59,28,31,105,52,53,94,44,50,62,29,33,0,0,0,0,0,11,서울특별시
다사441463,395,189,206,41,22,19,29,16,13,75,28,47,78,40,38,41,18,23,0,0,0,0,0,11,서울특별시
다사441464,660,319,341,65,36,29,69,31,38,159,75,84,114,58,56,50,23,27,0,0,0,0,0,11,서울특별시
다사441465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441468,194,90,104,25,13,12,16,6,10,26,10,16,41,23,18,22,9,13,0,0,0,0,0,11,서울특별시
다사441469,355,181,174,23,10,13,52,25,27,81,41,40,50,23,27,30,12,18,0,0,0,0,0,11,서울특별시
다사441470,466,230,236,46,24,22,44,18,26,105,48,57,100,53,47,31,13,18,0,0,0,0,0,11,서울특별시
다사441471,879,418,461,100,52,48,88,40,48,196,93,103,170,84,86,60,26,34,1,0,0,0,0,11,서울특별시
다사441472,615,296,319,91,51,40,49,18,31,97,42,55,103,47,56,108,54,54,0,0,0,0,0,11,서울특별시
다사441473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441474,211,89,122,26,11,15,22,11,11,27,8,19,43,17,26,34,20,14,0,2,2,0,0,11,서울특별시
다사441475,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,11,서울특별시
다사441476,301,149,152,35,19,16,27,14,13,60,25,35,66,34,32,27,14,13,0,0,0,0,0,11,서울특별시
다사441477,294,138,156,26,14,12,21,7,14,72,29,43,51,28,23,28,8,20,0,0,0,0,0,11,서울특별시
다사441478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441479,361,172,189,27,17,10,22,9,13,92,41,51,66,34,32,25,8,17,0,0,0,0,0,11,서울특별시
다사441480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사441481,389,186,203,69,40,29,33,17,16,49,19,30,89,44,45,60,30,30,0,0,0,0,0,11,서울특별시
다사441482,895,414,481,113,51,62,77,31,46,174,74,100,180,92,88,90,42,48,0,0,0,0,0,11,서울특별시
다사441483,474,245,229,85,53,32,34,20,14,83,40,43,107,54,53,57,28,29,1,0,0,0,1,11,서울특별시
다사441484,809,381,428,163,85,78,78,38,40,77,29,48,224,103,121,118,64,54,0,1,0,0,0,11,서울특별시
다사441485,394,189,205,59,30,29,51,27,24,54,27,27,81,36,45,54,28,26,0,0,0,0,0,11,서울특별시
다사441486,633,316,317,87,44,43,67,32,35,102,48,54,117,59,58,78,40,38,0,0,0,0,1,11,서울특별시
다사441487,385,185,200,52,26,26,41,23,18,66,33,33,74,36,38,32,11,21,1,4,2,0,5,11,서울특별시
다사441488,360,165,195,50,27,23,48,21,27,44,17,27,63,32,31,67,30,37,0,1,0,0,2,11,서울특별시
다사441489,535,261,274,88,41,47,74,35,39,76,38,38,87,42,45,71,33,38,0,1,0,0,2,11,서울특별시
다사441490,617,304,313,101,56,45,85,49,36,101,44,57,109,53,56,94,44,50,0,0,0,0,0,11,서울특별시
다사441491,536,269,267,82,39,43,95,47,48,73,38,35,93,42,51,84,38,46,0,0,1,0,2,11,서울특별시
다사441492,408,191,217,54,23,31,70,37,33,60,27,33,67,30,37,60,31,29,0,0,0,0,0,11,서울특별시
다사441493,637,322,315,109,60,49,104,53,51,91,48,43,121,58,63,90,42,48,0,0,0,0,0,11,서울특별시
다사441494,347,186,161,61,39,22,49,30,19,45,22,23,76,35,41,54,27,27,0,0,0,0,0,11,서울특별시
다사441495,190,89,101,35,17,18,30,14,16,17,10,7,39,16,23,31,13,18,0,0,0,0,0,11,서울특별시
다사441496,316,148,168,51,25,26,54,25,29,47,24,23,48,18,30,54,27,27,0,1,1,0,0,11,서울특별시
다사441497,309,148,161,44,24,20,27,12,15,31,14,17,59,23,36,69,31,38,0,0,0,0,0,11,서울특별시
다사441498,689,334,355,93,55,38,77,37,40,67,28,39,140,60,80,155,75,80,0,0,0,0,0,11,서울특별시
다사441499,790,378,412,82,50,32,128,59,69,83,43,40,129,53,76,198,95,103,0,0,0,0,0,11,서울특별시
다사441500,250,108,142,27,8,19,65,30,35,34,14,20,31,14,17,43,18,25,0,2,0,0,2,11,서울특별시
다사441501,73,29,44,6,0,0,22,10,12,11,0,7,0,0,0,16,6,10,1,5,3,0,4,11,서울특별시
다사441502,217,112,105,38,25,13,23,9,14,27,11,16,49,24,25,39,18,21,0,0,0,0,2,11,서울특별시
다사442452,34,9,25,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442456,160,81,79,15,9,6,10,0,6,39,17,22,36,19,17,8,6,0,0,0,0,0,0,11,서울특별시
다사442457,262,122,140,27,13,14,25,11,14,62,29,33,43,19,24,25,14,11,0,0,0,0,0,11,서울특별시
다사442458,459,236,223,46,20,26,36,15,21,115,53,62,72,39,33,35,17,18,0,0,0,0,0,11,서울특별시
다사442459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사442460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442462,193,88,105,34,13,21,23,12,11,22,10,12,36,14,22,31,16,15,0,0,0,0,0,11,서울특별시
다사442463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442465,396,196,200,54,28,26,25,9,16,52,21,31,83,41,42,73,39,34,0,0,0,0,0,11,서울특별시
다사442466,292,146,146,42,24,18,24,12,12,33,16,17,60,26,34,49,27,22,0,0,0,0,0,11,서울특별시
다사442467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442468,207,79,128,29,13,16,78,35,43,47,15,32,20,7,13,9,0,8,1,0,0,0,0,11,서울특별시
다사442469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사442470,515,256,259,55,31,24,37,15,22,145,62,83,97,57,40,25,11,14,0,0,0,0,1,11,서울특별시
다사442471,546,266,280,63,30,33,74,39,35,111,44,67,117,64,53,36,17,19,0,2,0,0,2,11,서울특별시
다사442472,437,193,244,36,14,22,74,36,38,118,49,69,69,36,33,22,10,12,0,0,0,0,1,11,서울특별시
다사442473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442474,680,317,363,63,25,38,46,21,25,168,75,93,118,61,57,53,25,28,0,1,0,0,2,11,서울특별시
다사442475,93,38,55,7,0,0,12,0,7,10,0,6,16,6,10,19,12,7,0,1,0,0,3,11,서울특별시
다사442476,1026,487,539,130,62,68,79,41,38,199,78,121,205,105,100,104,54,50,0,0,0,0,1,11,서울특별시
다사442477,686,333,353,71,35,36,43,18,25,132,65,67,112,53,59,90,40,50,0,0,0,0,0,11,서울특별시
다사442478,364,187,177,36,20,16,25,8,17,91,46,45,63,33,30,33,16,17,0,0,0,0,0,11,서울특별시
다사442479,725,349,376,65,31,34,47,18,29,170,72,98,133,72,61,78,36,42,0,0,0,0,0,11,서울특별시
다사442480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사442481,232,113,119,19,9,10,25,14,11,38,14,24,30,14,16,39,17,22,0,0,0,0,0,11,서울특별시
다사442482,289,142,147,34,18,16,10,8,0,58,25,33,56,30,26,36,17,19,0,0,0,0,0,11,서울특별시
다사442483,29,14,15,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,2,2,0,1,11,서울특별시
다사442484,549,270,279,119,62,57,44,26,18,65,27,38,135,63,72,66,37,29,1,1,5,0,3,11,서울특별시
다사442485,693,326,367,110,50,60,54,33,21,106,46,60,160,77,83,72,34,38,1,0,1,0,0,11,서울특별시
다사442486,524,262,262,77,45,32,19,12,7,109,43,66,101,54,47,50,22,28,1,2,0,0,1,11,서울특별시
다사442487,365,178,187,42,22,20,36,23,13,65,25,40,79,42,37,34,15,19,0,1,1,0,0,11,서울특별시
다사442488,538,253,285,76,38,38,37,22,15,108,41,67,122,65,57,57,28,29,0,0,0,0,0,11,서울특별시
다사442489,530,241,289,81,43,38,67,32,35,86,40,46,96,36,60,61,26,35,0,0,0,0,0,11,서울특별시
다사442490,416,211,205,71,46,25,39,21,18,65,30,35,74,35,39,56,29,27,0,2,1,0,2,11,서울특별시
다사442491,271,124,147,41,20,21,25,11,14,41,22,19,48,20,28,48,18,30,1,0,4,0,2,11,서울특별시
다사442492,298,141,157,45,23,22,58,31,27,44,25,19,46,21,25,48,19,29,0,1,3,0,2,11,서울특별시
다사442493,346,163,183,59,30,29,67,33,34,42,20,22,63,27,36,46,24,22,0,3,4,0,2,11,서울특별시
다사442494,171,87,84,19,10,9,19,12,7,24,12,12,30,13,17,35,16,19,0,1,0,0,1,11,서울특별시
다사442495,86,42,44,19,10,9,11,0,10,11,0,6,14,7,7,12,6,6,0,0,0,0,0,11,서울특별시
다사442496,506,246,260,78,43,35,110,58,52,76,37,39,70,33,37,74,36,38,1,0,0,0,0,11,서울특별시
다사442497,553,268,285,73,36,37,78,38,40,83,44,39,83,34,49,102,52,50,1,0,0,0,0,11,서울특별시
다사442498,607,291,316,78,43,35,117,57,60,72,35,37,72,32,40,130,56,74,0,0,0,0,0,11,서울특별시
다사442499,342,159,183,63,30,33,56,26,30,41,22,19,61,24,37,50,25,25,1,1,0,0,1,11,서울특별시
다사442500,66,29,37,7,0,0,13,7,6,0,0,0,17,0,12,13,6,7,0,0,0,0,0,11,서울특별시
다사442501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443458,152,72,80,29,8,21,80,44,36,14,7,7,0,0,0,7,0,0,0,0,0,0,0,11,서울특별시
다사443459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443462,200,97,103,27,14,13,20,12,8,24,9,15,37,16,21,44,22,22,0,0,0,0,0,11,서울특별시
다사443463,185,93,92,21,16,0,23,9,14,24,9,15,22,9,13,53,28,25,0,0,0,0,0,11,서울특별시
다사443464,704,328,376,95,40,55,61,31,30,102,44,58,125,59,66,113,58,55,0,1,0,0,0,11,서울특별시
다사443465,180,91,89,19,10,9,27,13,14,12,0,7,28,13,15,55,28,27,0,0,0,0,0,11,서울특별시
다사443466,551,276,275,87,41,46,46,30,16,52,19,33,98,46,52,123,62,61,0,0,0,0,0,11,서울특별시
다사443467,45,22,23,0,0,0,0,0,0,10,6,0,7,0,0,7,0,0,0,0,0,0,1,11,서울특별시
다사443468,76,44,32,0,0,0,8,0,0,20,10,10,13,9,0,6,0,0,0,1,0,0,1,11,서울특별시
다사443469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443470,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443471,582,281,301,82,37,45,52,25,27,91,39,52,122,65,57,67,32,35,0,2,1,0,0,11,서울특별시
다사443472,1059,491,568,140,56,84,91,38,53,153,67,86,167,70,97,174,90,84,1,1,0,0,2,11,서울특별시
다사443473,1016,484,532,150,71,79,61,25,36,171,64,107,216,113,103,134,74,60,0,0,0,0,0,11,서울특별시
다사443474,851,399,452,85,40,45,88,40,48,212,89,123,143,74,69,79,35,44,1,2,3,0,2,11,서울특별시
